pid,ocr,jpg,chunk count,ignore count,ignore percentage,dictionary count,dictionary percentage (of total),dictionary percentage (of non-ignored)
hale:122230,https://hale.archives.caltech.edu/islandora/object/hale:122230/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:122230/datastream/JPG/view,187,54,28.87700535,111,59.35828877,83.45864662
hale:124203,https://hale.archives.caltech.edu/islandora/object/hale:124203/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:124203/datastream/JPG/view,64,14,21.875,38,59.375,76
hale:19311,https://hale.archives.caltech.edu/islandora/object/hale:19311/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:19311/datastream/JPG/view,96,27,28.125,57,59.375,82.60869565
hale:58891,https://hale.archives.caltech.edu/islandora/object/hale:58891/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:58891/datastream/JPG/view,96,28,29.16666667,57,59.375,83.82352941
hale:124195,https://hale.archives.caltech.edu/islandora/object/hale:124195/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:124195/datastream/JPG/view,384,118,30.72916667,228,59.375,85.71428571
hale:31489,https://hale.archives.caltech.edu/islandora/object/hale:31489/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31489/datastream/JPG/view,377,73,19.36339523,224,59.41644562,73.68421053
hale:67903,https://hale.archives.caltech.edu/islandora/object/hale:67903/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:67903/datastream/JPG/view,244,78,31.96721311,145,59.42622951,87.34939759
hale:112648,https://hale.archives.caltech.edu/islandora/object/hale:112648/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:112648/datastream/JPG/view,296,97,32.77027027,176,59.45945946,88.44221106
hale:44144,https://hale.archives.caltech.edu/islandora/object/hale:44144/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:44144/datastream/JPG/view,775,234,30.19354839,461,59.48387097,85.21256932
hale:99966,https://hale.archives.caltech.edu/islandora/object/hale:99966/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:99966/datastream/JPG/view,321,83,25.85669782,191,59.50155763,80.25210084
hale:97488,https://hale.archives.caltech.edu/islandora/object/hale:97488/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:97488/datastream/JPG/view,531,186,35.02824859,316,59.51035782,91.5942029
hale:64486,https://hale.archives.caltech.edu/islandora/object/hale:64486/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:64486/datastream/JPG/view,289,74,25.60553633,172,59.51557093,80
hale:12826,https://hale.archives.caltech.edu/islandora/object/hale:12826/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:12826/datastream/JPG/view,210,67,31.9047619,125,59.52380952,87.41258741
hale:94977,https://hale.archives.caltech.edu/islandora/object/hale:94977/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:94977/datastream/JPG/view,220,74,33.63636364,131,59.54545455,89.7260274
hale:68584,https://hale.archives.caltech.edu/islandora/object/hale:68584/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:68584/datastream/JPG/view,225,69,30.66666667,134,59.55555556,85.8974359
hale:38123,https://hale.archives.caltech.edu/islandora/object/hale:38123/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:38123/datastream/JPG/view,272,82,30.14705882,162,59.55882353,85.26315789
hale:116652,https://hale.archives.caltech.edu/islandora/object/hale:116652/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:116652/datastream/JPG/view,151,47,31.12582781,90,59.60264901,86.53846154
hale:15547,https://hale.archives.caltech.edu/islandora/object/hale:15547/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:15547/datastream/JPG/view,109,29,26.60550459,65,59.63302752,81.25
hale:74478,https://hale.archives.caltech.edu/islandora/object/hale:74478/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:74478/datastream/JPG/view,384,107,27.86458333,229,59.63541667,82.67148014
hale:110671,https://hale.archives.caltech.edu/islandora/object/hale:110671/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:110671/datastream/JPG/view,1380,404,29.27536232,823,59.63768116,84.32377049
hale:103162,https://hale.archives.caltech.edu/islandora/object/hale:103162/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:103162/datastream/JPG/view,508,138,27.16535433,303,59.64566929,81.89189189
hale:107335,https://hale.archives.caltech.edu/islandora/object/hale:107335/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:107335/datastream/JPG/view,114,27,23.68421053,68,59.64912281,78.16091954
hale:55601,https://hale.archives.caltech.edu/islandora/object/hale:55601/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:55601/datastream/JPG/view,342,109,31.87134503,204,59.64912281,87.55364807
hale:67971,https://hale.archives.caltech.edu/islandora/object/hale:67971/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:67971/datastream/JPG/view,238,70,29.41176471,142,59.66386555,84.52380952
hale:96714,https://hale.archives.caltech.edu/islandora/object/hale:96714/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:96714/datastream/JPG/view,325,98,30.15384615,194,59.69230769,85.46255507
hale:74050,https://hale.archives.caltech.edu/islandora/object/hale:74050/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:74050/datastream/JPG/view,268,64,23.88059701,160,59.70149254,78.43137255
hale:75731,https://hale.archives.caltech.edu/islandora/object/hale:75731/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:75731/datastream/JPG/view,201,58,28.85572139,120,59.70149254,83.91608392
hale:31448,https://hale.archives.caltech.edu/islandora/object/hale:31448/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31448/datastream/JPG/view,412,94,22.81553398,246,59.70873786,77.35849057
hale:119363,https://hale.archives.caltech.edu/islandora/object/hale:119363/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:119363/datastream/JPG/view,144,47,32.63888889,86,59.72222222,88.65979381
hale:112479,https://hale.archives.caltech.edu/islandora/object/hale:112479/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:112479/datastream/JPG/view,298,77,25.83892617,178,59.73154362,80.54298643
hale:91716,https://hale.archives.caltech.edu/islandora/object/hale:91716/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:91716/datastream/JPG/view,149,49,32.88590604,89,59.73154362,89
hale:80658,https://hale.archives.caltech.edu/islandora/object/hale:80658/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:80658/datastream/JPG/view,318,84,26.41509434,190,59.74842767,81.1965812
hale:63210,https://hale.archives.caltech.edu/islandora/object/hale:63210/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:63210/datastream/JPG/view,497,176,35.41247485,297,59.75855131,92.52336449
hale:96096,https://hale.archives.caltech.edu/islandora/object/hale:96096/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:96096/datastream/JPG/view,440,152,34.54545455,263,59.77272727,91.31944444
hale:61686,https://hale.archives.caltech.edu/islandora/object/hale:61686/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:61686/datastream/JPG/view,189,45,23.80952381,113,59.78835979,78.47222222
hale:45748,https://hale.archives.caltech.edu/islandora/object/hale:45748/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:45748/datastream/JPG/view,102,26,25.49019608,61,59.80392157,80.26315789
hale:16362,https://hale.archives.caltech.edu/islandora/object/hale:16362/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:16362/datastream/JPG/view,331,82,24.7734139,198,59.81873112,79.51807229
hale:80632,https://hale.archives.caltech.edu/islandora/object/hale:80632/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:80632/datastream/JPG/view,336,86,25.5952381,201,59.82142857,80.4
hale:61010,https://hale.archives.caltech.edu/islandora/object/hale:61010/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:61010/datastream/JPG/view,239,60,25.10460251,143,59.83263598,79.88826816
hale:111089,https://hale.archives.caltech.edu/islandora/object/hale:111089/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:111089/datastream/JPG/view,1517,414,27.29070534,908,59.85497693,82.32094288
hale:47619,https://hale.archives.caltech.edu/islandora/object/hale:47619/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:47619/datastream/JPG/view,426,113,26.5258216,255,59.85915493,81.46964856
hale:62293,https://hale.archives.caltech.edu/islandora/object/hale:62293/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:62293/datastream/JPG/view,142,42,29.57746479,85,59.85915493,85
hale:16124,https://hale.archives.caltech.edu/islandora/object/hale:16124/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:16124/datastream/JPG/view,187,51,27.27272727,112,59.89304813,82.35294118
hale:75113,https://hale.archives.caltech.edu/islandora/object/hale:75113/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:75113/datastream/JPG/view,232,62,26.72413793,139,59.9137931,81.76470588
hale:31141,https://hale.archives.caltech.edu/islandora/object/hale:31141/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31141/datastream/JPG/view,412,105,25.48543689,247,59.95145631,80.45602606
hale:69893,https://hale.archives.caltech.edu/islandora/object/hale:69893/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:69893/datastream/JPG/view,210,55,26.19047619,126,60,81.29032258
hale:121658,https://hale.archives.caltech.edu/islandora/object/hale:121658/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:121658/datastream/JPG/view,100,27,27,60,60,82.19178082
hale:89191,https://hale.archives.caltech.edu/islandora/object/hale:89191/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:89191/datastream/JPG/view,130,38,29.23076923,78,60,84.7826087
hale:118660,https://hale.archives.caltech.edu/islandora/object/hale:118660/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:118660/datastream/JPG/view,300,92,30.66666667,180,60,86.53846154
hale:90286,https://hale.archives.caltech.edu/islandora/object/hale:90286/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:90286/datastream/JPG/view,573,172,30.01745201,344,60.03490401,85.78553616
hale:39209,https://hale.archives.caltech.edu/islandora/object/hale:39209/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:39209/datastream/JPG/view,568,173,30.45774648,341,60.03521127,86.32911392
hale:58904,https://hale.archives.caltech.edu/islandora/object/hale:58904/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:58904/datastream/JPG/view,398,103,25.87939698,239,60.05025126,81.01694915
hale:111974,https://hale.archives.caltech.edu/islandora/object/hale:111974/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:111974/datastream/JPG/view,373,116,31.09919571,224,60.0536193,87.15953307
hale:117618,https://hale.archives.caltech.edu/islandora/object/hale:117618/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:117618/datastream/JPG/view,343,114,33.2361516,206,60.05830904,89.95633188
hale:109114,https://hale.archives.caltech.edu/islandora/object/hale:109114/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:109114/datastream/JPG/view,323,81,25.07739938,194,60.0619195,80.16528926
hale:31861,https://hale.archives.caltech.edu/islandora/object/hale:31861/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31861/datastream/JPG/view,451,157,34.81152993,271,60.0886918,92.17687075
hale:46487,https://hale.archives.caltech.edu/islandora/object/hale:46487/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:46487/datastream/JPG/view,1100,330,30,661,60.09090909,85.84415584
hale:12967,https://hale.archives.caltech.edu/islandora/object/hale:12967/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:12967/datastream/JPG/view,203,56,27.5862069,122,60.09852217,82.99319728
hale:18457,https://hale.archives.caltech.edu/islandora/object/hale:18457/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:18457/datastream/JPG/view,203,63,31.03448276,122,60.09852217,87.14285714
hale:68783,https://hale.archives.caltech.edu/islandora/object/hale:68783/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:68783/datastream/JPG/view,346,105,30.34682081,208,60.11560694,86.30705394
hale:95415,https://hale.archives.caltech.edu/islandora/object/hale:95415/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:95415/datastream/JPG/view,306,87,28.43137255,184,60.13071895,84.01826484
hale:57503,https://hale.archives.caltech.edu/islandora/object/hale:57503/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:57503/datastream/JPG/view,296,72,24.32432432,178,60.13513514,79.46428571
hale:114284,https://hale.archives.caltech.edu/islandora/object/hale:114284/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:114284/datastream/JPG/view,266,80,30.07518797,160,60.15037594,86.02150538
hale:75726,https://hale.archives.caltech.edu/islandora/object/hale:75726/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:75726/datastream/JPG/view,113,39,34.51327434,68,60.17699115,91.89189189
hale:23427,https://hale.archives.caltech.edu/islandora/object/hale:23427/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:23427/datastream/JPG/view,211,57,27.01421801,127,60.18957346,82.46753247
hale:115485,https://hale.archives.caltech.edu/islandora/object/hale:115485/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:115485/datastream/JPG/view,299,82,27.42474916,180,60.2006689,82.94930876
hale:71409,https://hale.archives.caltech.edu/islandora/object/hale:71409/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:71409/datastream/JPG/view,299,100,33.44481605,180,60.2006689,90.45226131
hale:88655,https://hale.archives.caltech.edu/islandora/object/hale:88655/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:88655/datastream/JPG/view,161,43,26.70807453,97,60.2484472,82.20338983
hale:109791,https://hale.archives.caltech.edu/islandora/object/hale:109791/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:109791/datastream/JPG/view,317,71,22.39747634,191,60.25236593,77.64227642
hale:50975,https://hale.archives.caltech.edu/islandora/object/hale:50975/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:50975/datastream/JPG/view,199,59,29.64824121,120,60.30150754,85.71428571
hale:14903,https://hale.archives.caltech.edu/islandora/object/hale:14903/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:14903/datastream/JPG/view,305,70,22.95081967,184,60.32786885,78.29787234
hale:50402,https://hale.archives.caltech.edu/islandora/object/hale:50402/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:50402/datastream/JPG/view,242,70,28.92561983,146,60.33057851,84.88372093
hale:58373,https://hale.archives.caltech.edu/islandora/object/hale:58373/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:58373/datastream/JPG/view,237,65,27.42616034,143,60.33755274,83.13953488
hale:60605,https://hale.archives.caltech.edu/islandora/object/hale:60605/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:60605/datastream/JPG/view,116,27,23.27586207,70,60.34482759,78.65168539
hale:22939,https://hale.archives.caltech.edu/islandora/object/hale:22939/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:22939/datastream/JPG/view,232,59,25.43103448,140,60.34482759,80.92485549
hale:18188,https://hale.archives.caltech.edu/islandora/object/hale:18188/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:18188/datastream/JPG/view,116,36,31.03448276,70,60.34482759,87.5
hale:92034,https://hale.archives.caltech.edu/islandora/object/hale:92034/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:92034/datastream/JPG/view,575,148,25.73913043,347,60.34782609,81.264637
hale:30087,https://hale.archives.caltech.edu/islandora/object/hale:30087/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:30087/datastream/JPG/view,540,160,29.62962963,326,60.37037037,85.78947368
hale:59606,https://hale.archives.caltech.edu/islandora/object/hale:59606/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:59606/datastream/JPG/view,159,40,25.1572327,96,60.37735849,80.67226891
hale:23433,https://hale.archives.caltech.edu/islandora/object/hale:23433/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:23433/datastream/JPG/view,106,27,25.47169811,64,60.37735849,81.01265823
hale:76414,https://hale.archives.caltech.edu/islandora/object/hale:76414/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:76414/datastream/JPG/view,346,113,32.65895954,209,60.40462428,89.69957082
hale:45909,https://hale.archives.caltech.edu/islandora/object/hale:45909/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:45909/datastream/JPG/view,187,55,29.41176471,113,60.42780749,85.60606061
hale:91693,https://hale.archives.caltech.edu/islandora/object/hale:91693/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:91693/datastream/JPG/view,273,57,20.87912088,165,60.43956044,76.38888889
hale:13026,https://hale.archives.caltech.edu/islandora/object/hale:13026/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:13026/datastream/JPG/view,268,72,26.86567164,162,60.44776119,82.65306122
hale:73678,https://hale.archives.caltech.edu/islandora/object/hale:73678/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:73678/datastream/JPG/view,172,39,22.6744186,104,60.46511628,78.19548872
hale:61432,https://hale.archives.caltech.edu/islandora/object/hale:61432/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:61432/datastream/JPG/view,387,104,26.87338501,234,60.46511628,82.68551237
hale:68915,https://hale.archives.caltech.edu/islandora/object/hale:68915/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:68915/datastream/JPG/view,210,62,29.52380952,127,60.47619048,85.81081081
hale:76320,https://hale.archives.caltech.edu/islandora/object/hale:76320/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:76320/datastream/JPG/view,157,48,30.57324841,95,60.50955414,87.1559633
hale:118538,https://hale.archives.caltech.edu/islandora/object/hale:118538/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:118538/datastream/JPG/view,375,112,29.86666667,227,60.53333333,86.31178707
hale:74940,https://hale.archives.caltech.edu/islandora/object/hale:74940/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:74940/datastream/JPG/view,241,59,24.4813278,146,60.58091286,80.21978022
hale:70999,https://hale.archives.caltech.edu/islandora/object/hale:70999/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:70999/datastream/JPG/view,307,89,28.99022801,186,60.58631922,85.32110092
hale:91514,https://hale.archives.caltech.edu/islandora/object/hale:91514/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:91514/datastream/JPG/view,406,110,27.09359606,246,60.591133,83.10810811
hale:112119,https://hale.archives.caltech.edu/islandora/object/hale:112119/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:112119/datastream/JPG/view,376,93,24.73404255,228,60.63829787,80.56537102
hale:31919,https://hale.archives.caltech.edu/islandora/object/hale:31919/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31919/datastream/JPG/view,155,37,23.87096774,94,60.64516129,79.66101695
hale:47175,https://hale.archives.caltech.edu/islandora/object/hale:47175/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:47175/datastream/JPG/view,216,53,24.53703704,131,60.64814815,80.36809816
hale:48049,https://hale.archives.caltech.edu/islandora/object/hale:48049/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:48049/datastream/JPG/view,178,39,21.91011236,108,60.6741573,77.69784173
hale:115406,https://hale.archives.caltech.edu/islandora/object/hale:115406/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:115406/datastream/JPG/view,267,81,30.33707865,162,60.6741573,87.09677419
hale:42889,https://hale.archives.caltech.edu/islandora/object/hale:42889/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:42889/datastream/JPG/view,145,35,24.13793103,88,60.68965517,80
hale:72178,https://hale.archives.caltech.edu/islandora/object/hale:72178/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:72178/datastream/JPG/view,201,59,29.35323383,122,60.69651741,85.91549296
hale:11768,https://hale.archives.caltech.edu/islandora/object/hale:11768/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:11768/datastream/JPG/view,229,64,27.94759825,139,60.69868996,84.24242424
hale:65910,https://hale.archives.caltech.edu/islandora/object/hale:65910/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:65910/datastream/JPG/view,112,30,26.78571429,68,60.71428571,82.92682927
hale:106377,https://hale.archives.caltech.edu/islandora/object/hale:106377/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:106377/datastream/JPG/view,354,97,27.40112994,215,60.73446328,83.65758755
hale:87322,https://hale.archives.caltech.edu/islandora/object/hale:87322/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:87322/datastream/JPG/view,135,36,26.66666667,82,60.74074074,82.82828283
hale:100892,https://hale.archives.caltech.edu/islandora/object/hale:100892/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:100892/datastream/JPG/view,293,81,27.64505119,178,60.75085324,83.96226415
hale:41876,https://hale.archives.caltech.edu/islandora/object/hale:41876/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:41876/datastream/JPG/view,186,46,24.7311828,113,60.75268817,80.71428571
hale:109477,https://hale.archives.caltech.edu/islandora/object/hale:109477/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:109477/datastream/JPG/view,505,139,27.52475248,307,60.79207921,83.87978142
hale:49158,https://hale.archives.caltech.edu/islandora/object/hale:49158/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:49158/datastream/JPG/view,227,57,25.11013216,138,60.79295154,81.17647059
hale:48031,https://hale.archives.caltech.edu/islandora/object/hale:48031/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:48031/datastream/JPG/view,74,12,16.21621622,45,60.81081081,72.58064516
hale:120368,https://hale.archives.caltech.edu/islandora/object/hale:120368/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:120368/datastream/JPG/view,276,78,28.26086957,168,60.86956522,84.84848485
hale:31121,https://hale.archives.caltech.edu/islandora/object/hale:31121/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31121/datastream/JPG/view,363,89,24.51790634,221,60.8815427,80.65693431
hale:59130,https://hale.archives.caltech.edu/islandora/object/hale:59130/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:59130/datastream/JPG/view,202,53,26.23762376,123,60.89108911,82.55033557
hale:119167,https://hale.archives.caltech.edu/islandora/object/hale:119167/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:119167/datastream/JPG/view,381,122,32.02099738,232,60.89238845,89.57528958
hale:95044,https://hale.archives.caltech.edu/islandora/object/hale:95044/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:95044/datastream/JPG/view,169,54,31.95266272,103,60.94674556,89.56521739
hale:55591,https://hale.archives.caltech.edu/islandora/object/hale:55591/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:55591/datastream/JPG/view,420,95,22.61904762,256,60.95238095,78.76923077
hale:62929,https://hale.archives.caltech.edu/islandora/object/hale:62929/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:62929/datastream/JPG/view,210,66,31.42857143,128,60.95238095,88.88888889
hale:18270,https://hale.archives.caltech.edu/islandora/object/hale:18270/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:18270/datastream/JPG/view,310,78,25.16129032,189,60.96774194,81.46551724
hale:106913,https://hale.archives.caltech.edu/islandora/object/hale:106913/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:106913/datastream/JPG/view,259,82,31.66023166,158,61.003861,89.26553672
hale:77219,https://hale.archives.caltech.edu/islandora/object/hale:77219/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:77219/datastream/JPG/view,159,46,28.93081761,97,61.00628931,85.84070796
hale:29802,https://hale.archives.caltech.edu/islandora/object/hale:29802/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:29802/datastream/JPG/view,254,72,28.34645669,155,61.02362205,85.16483516
hale:74385,https://hale.archives.caltech.edu/islandora/object/hale:74385/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:74385/datastream/JPG/view,136,29,21.32352941,83,61.02941176,77.57009346
hale:31058,https://hale.archives.caltech.edu/islandora/object/hale:31058/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:31058/datastream/JPG/view,444,102,22.97297297,271,61.03603604,79.23976608
hale:79040,https://hale.archives.caltech.edu/islandora/object/hale:79040/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:79040/datastream/JPG/view,77,21,27.27272727,47,61.03896104,83.92857143
hale:107377,https://hale.archives.caltech.edu/islandora/object/hale:107377/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:107377/datastream/JPG/view,375,92,24.53333333,229,61.06666667,80.91872792
hale:86497,https://hale.archives.caltech.edu/islandora/object/hale:86497/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:86497/datastream/JPG/view,735,185,25.17006803,449,61.08843537,81.63636364
hale:110218,https://hale.archives.caltech.edu/islandora/object/hale:110218/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:110218/datastream/JPG/view,419,105,25.05966587,256,61.09785203,81.52866242
hale:64521,https://hale.archives.caltech.edu/islandora/object/hale:64521/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:64521/datastream/JPG/view,324,80,24.69135802,198,61.11111111,81.14754098
hale:97537,https://hale.archives.caltech.edu/islandora/object/hale:97537/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:97537/datastream/JPG/view,378,127,33.5978836,231,61.11111111,92.03187251
hale:111953,https://hale.archives.caltech.edu/islandora/object/hale:111953/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:111953/datastream/JPG/view,301,66,21.9269103,184,61.12956811,78.29787234
hale:102519,https://hale.archives.caltech.edu/islandora/object/hale:102519/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:102519/datastream/JPG/view,229,61,26.63755459,140,61.13537118,83.33333333
hale:71119,https://hale.archives.caltech.edu/islandora/object/hale:71119/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:71119/datastream/JPG/view,296,76,25.67567568,181,61.14864865,82.27272727
hale:34117,https://hale.archives.caltech.edu/islandora/object/hale:34117/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:34117/datastream/JPG/view,206,58,28.15533981,126,61.16504854,85.13513514
hale:32324,https://hale.archives.caltech.edu/islandora/object/hale:32324/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:32324/datastream/JPG/view,85,18,21.17647059,52,61.17647059,77.6119403
hale:119794,https://hale.archives.caltech.edu/islandora/object/hale:119794/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:119794/datastream/JPG/view,500,123,24.6,306,61.2,81.16710875
hale:54370,https://hale.archives.caltech.edu/islandora/object/hale:54370/datastream/OCR/view,https://hale.archives.caltech.edu/islandora/object/hale:54370/datastream/JPG/view,433,99,22.86374134,265,61.20092379,79.34131737
